Gr_Liv_Area,Overall_Qual,Year_Built,Neighborhood,Sale_Price
2331.0,Excellent,2005.0,Northridge_Heights,379000.0
2088.0,Very_Good,2007.0,Northridge_Heights,250000.0
2332.0,Very_Good,2004.0,Northridge_Heights,316000.0
2470.0,Very_Excellent,2003.0,Northridge_Heights,615000.0
2668.0,Excellent,2003.0,Northridge_Heights,412500.0
2046.0,Good,2003.0,Northridge_Heights,284000.0
1575.0,Very_Good,2003.0,Northridge_Heights,284000.0
2649.0,Very_Good,2001.0,Northridge_Heights,421250.0
2690.0,Very_Good,2003.0,Northridge_Heights,370000.0
1866.0,Excellent,2008.0,Northridge_Heights,336860.0
1702.0,Excellent,2008.0,Northridge_Heights,367294.0
1367.0,Good,2005.0,Northridge_Heights,192000.0
1518.0,Very_Good,2003.0,Northridge_Heights,274000.0
1684.0,Excellent,2005.0,Northridge_Heights,266000.0
1800.0,Excellent,2007.0,Northridge_Heights,370967.0
1342.0,Very_Good,2006.0,Northridge_Heights,234250.0
1342.0,Very_Good,2006.0,Northridge_Heights,219500.0
1626.0,Good,2003.0,Northridge_Heights,155000.0
1626.0,Good,2003.0,Northridge_Heights,154000.0
1358.0,Good,2004.0,Northridge_Heights,207000.0
1455.0,Good,2003.0,Bloomington_Heights,195000.0
1576.0,Good,2004.0,Bloomington_Heights,219990.0
1504.0,Good,2005.0,Bloomington_Heights,191000.0
1266.0,Good,2007.0,Bloomington_Heights,159895.0
1246.0,Good,2007.0,Bloomington_Heights,187687.0
1515.0,Above_Average,2004.0,Gilbert,179000.0
1593.0,Above_Average,2004.0,Gilbert,193000.0
1166.0,Good,2005.0,Gilbert,190000.0
1456.0,Above_Average,2005.0,Gilbert,176000.0
1720.0,Good,2002.0,Gilbert,188000.0
1986.0,Good,2003.0,Gilbert,213000.0
1358.0,Good,2007.0,Northridge_Heights,217300.0
1792.0,Above_Average,2000.0,Gilbert,186500.0
1892.0,Good,2000.0,Gilbert,226750.0
1490.0,Good,2004.0,Gilbert,184000.0
1414.0,Good,2002.0,Gilbert,176000.0
2322.0,Good,1999.0,Gilbert,225000.0
1651.0,Good,1999.0,Gilbert,185900.0
2199.0,Very_Good,1997.0,Northridge,284500.0
2630.0,Very_Good,1998.0,Northridge,315000.0
2198.0,Very_Good,2000.0,Northridge,250000.0
2172.0,Excellent,2000.0,Northridge,291000.0
2006.0,Very_Good,1998.0,Northridge,350000.0
2125.0,Good,1996.0,Northridge,279500.0
2501.0,Very_Good,1995.0,Northridge,290000.0
2113.0,Very_Good,1995.0,Northridge,350000.0
2418.0,Good,1993.0,Northridge,341000.0
2197.0,Good,1993.0,Northridge,287500.0
2127.0,Good,1994.0,Northridge,271000.0
1987.0,Very_Good,1994.0,Northridge,301500.0
1580.0,Very_Good,2007.0,Somerset,235128.0
1933.0,Above_Average,2007.0,Somerset,214000.0
1574.0,Very_Good,2006.0,Somerset,232000.0
1578.0,Good,2006.0,Somerset,240000.0
1506.0,Excellent,2008.0,Somerset,264132.0
1563.0,Very_Good,2007.0,Somerset,245000.0
1428.0,Good,2008.0,Somerset,227680.0
1861.0,Very_Good,2007.0,Somerset,257000.0
1874.0,Very_Good,2007.0,Somerset,297900.0
1460.0,Very_Good,2006.0,Somerset,247000.0
1372.0,Very_Good,2007.0,Somerset,212700.0
1372.0,Good,2007.0,Somerset,250580.0
1428.0,Good,2007.0,Somerset,182000.0
1768.0,Good,2005.0,Somerset,226700.0
1992.0,Very_Good,2003.0,Somerset,250000.0
1958.0,Good,2005.0,Somerset,250000.0
2078.0,Very_Good,2007.0,Somerset,339750.0
1665.0,Good,2007.0,Somerset,205950.0
1660.0,Very_Good,2007.0,Somerset,256000.0
1218.0,Good,2007.0,Somerset,230348.0
1728.0,Above_Average,2003.0,Somerset,207500.0
1080.0,Good,2004.0,Sawyer_West,141000.0
1696.0,Above_Average,2003.0,Sawyer_West,188000.0
1663.0,Good,2003.0,Sawyer_West,192500.0
1175.0,Above_Average,2005.0,Sawyer_West,146000.0
1114.0,Average,2004.0,Sawyer_West,159000.0
1114.0,Above_Average,2003.0,Sawyer_West,155000.0
1640.0,Above_Average,2004.0,Sawyer_West,173000.0
1162.0,Good,2007.0,Sawyer_West,170000.0
1609.0,Above_Average,1995.0,Sawyer_West,182000.0
1680.0,Above_Average,1993.0,Sawyer_West,163000.0
1679.0,Above_Average,1994.0,Sawyer_West,193500.0
1657.0,Good,1994.0,Sawyer_West,189000.0
1677.0,Above_Average,2001.0,Sawyer_West,190500.0
1737.0,Good,1992.0,Sawyer_West,175000.0
1294.0,Above_Average,1991.0,Sawyer_West,179200.0
1710.0,Above_Average,1993.0,Sawyer_West,187000.0
1617.0,Above_Average,1993.0,Sawyer_West,193000.0
1199.0,Above_Average,1993.0,Sawyer_West,153900.0
984.0,Average,1963.0,Sawyer,128000.0
912.0,Average,1962.0,Sawyer,144000.0
864.0,Average,1961.0,Sawyer,135000.0
890.0,Average,1968.0,Sawyer,115000.0
864.0,Average,1963.0,Sawyer,119916.0
912.0,Above_Average,1961.0,Sawyer,142000.0
1430.0,Above_Average,1974.0,Veenker,192000.0
1641.0,Average,1972.0,Sawyer,140000.0
2683.0,Above_Average,1990.0,Northridge,290000.0
2786.0,Excellent,1993.0,Northridge,372500.0
1391.0,Good,2004.0,Somerset,196000.0
1250.0,Good,2006.0,Somerset,171900.0
1245.0,Good,2004.0,Somerset,178000.0
1200.0,Above_Average,2005.0,Somerset,165000.0
1392.0,Good,2007.0,Somerset,146000.0
1392.0,Good,2007.0,Somerset,146000.0
1501.0,Good,1999.0,Somerset,179400.0
1549.0,Above_Average,1999.0,Somerset,172900.0
1638.0,Excellent,2000.0,Somerset,300000.0
1310.0,Excellent,2001.0,Somerset,285000.0
1419.0,Excellent,2001.0,Somerset,290000.0
1557.0,Excellent,1999.0,Somerset,305000.0
1709.0,Excellent,1999.0,Somerset,328900.0
1252.0,Good,1999.0,Somerset,160000.0
1404.0,Good,1999.0,Somerset,170000.0
1789.0,Good,2001.0,Somerset,223000.0
1586.0,Very_Good,1999.0,Somerset,170000.0
1607.0,Very_Good,1999.0,Somerset,200000.0
2393.0,Very_Excellent,1998.0,Somerset,345000.0
1288.0,Very_Good,1996.0,Veenker,245500.0
1239.0,Very_Good,1995.0,Veenker,217500.0
1719.0,Very_Good,1993.0,Veenker,324000.0
1232.0,Above_Average,1984.0,Veenker,162500.0
2944.0,Excellent,1977.0,Veenker,150000.0
1671.0,Very_Good,1976.0,Veenker,290000.0
1812.0,Good,2002.0,Somerset,205000.0
1682.0,Good,1970.0,Northwest_Ames,174000.0
1427.0,Above_Average,1969.0,Northwest_Ames,183000.0
1740.0,Above_Average,1968.0,Northwest_Ames,150000.0
1258.0,Above_Average,1971.0,Northwest_Ames,145000.0
1620.0,Good,1967.0,Northwest_Ames,215000.0
1625.0,Average,1965.0,Northwest_Ames,140500.0
2614.0,Above_Average,1974.0,Northwest_Ames,240000.0
1464.0,Average,1968.0,North_Ames,141000.0
912.0,Average,1965.0,North_Ames,147000.0
925.0,Average,1965.0,North_Ames,135000.0
1728.0,Average,1965.0,North_Ames,145000.0
1728.0,Average,1965.0,North_Ames,142600.0
1656.0,Average,1973.0,Northwest_Ames,135000.0
1670.0,Good,1971.0,Northwest_Ames,170000.0
2715.0,Very_Good,1976.0,Northwest_Ames,299800.0
1876.0,Above_Average,1974.0,Northwest_Ames,185000.0
1632.0,Above_Average,1966.0,Northwest_Ames,173000.0
999.0,Good,1961.0,North_Ames,178400.0
1978.0,Good,1968.0,Northwest_Ames,176000.0
1014.0,Average,1956.0,North_Ames,98000.0
907.0,Below_Average,1957.0,North_Ames,109008.0
952.0,Below_Average,1956.0,North_Ames,135750.0
1128.0,Average,1963.0,North_Ames,155000.0
1425.0,Above_Average,1964.0,North_Ames,180500.0
1165.0,Above_Average,1966.0,North_Ames,174900.0
1136.0,Above_Average,1965.0,North_Ames,140000.0
1092.0,Above_Average,1964.0,North_Ames,145000.0
1265.0,Average,1965.0,North_Ames,179900.0
1350.0,Above_Average,1964.0,North_Ames,168500.0
1114.0,Average,1961.0,North_Ames,140000.0
1053.0,Average,1959.0,North_Ames,145500.0
1252.0,Above_Average,1959.0,North_Ames,142000.0
1100.0,Below_Average,1960.0,North_Ames,141000.0
1118.0,Average,1960.0,North_Ames,153000.0
720.0,Fair,1949.0,Brookside,72500.0
729.0,Fair,1935.0,Brookside,52000.0
1077.0,Average,1939.0,Brookside,118000.0
906.0,Below_Average,1937.0,Brookside,87000.0
1496.0,Average,1960.0,North_Ames,141500.0
1252.0,Above_Average,1950.0,North_Ames,119000.0
1337.0,Average,1950.0,North_Ames,141500.0
1661.0,Above_Average,1955.0,North_Ames,165500.0
1036.0,Average,1953.0,North_Ames,112900.0
1820.0,Good,1965.0,North_Ames,201800.0
1362.0,Above_Average,1961.0,North_Ames,163000.0
1144.0,Average,1961.0,North_Ames,139950.0
1537.0,Above_Average,1962.0,North_Ames,174000.0
1431.0,Above_Average,1962.0,North_Ames,165000.0
1988.0,Above_Average,1966.0,North_Ames,227000.0
1098.0,Average,1955.0,North_Ames,135000.0
1144.0,Average,1963.0,North_Ames,124000.0
1283.0,Average,1962.0,North_Ames,140000.0
1176.0,Average,1957.0,North_Ames,136500.0
1440.0,Average,1959.0,North_Ames,185000.0
1261.0,Above_Average,1958.0,North_Ames,163000.0
1570.0,Above_Average,1958.0,North_Ames,166800.0
1196.0,Above_Average,1956.0,North_Ames,139000.0
1392.0,Above_Average,1957.0,North_Ames,166000.0
1080.0,Above_Average,1958.0,North_Ames,136000.0
1104.0,Average,1956.0,North_Ames,133000.0
882.0,Average,1952.0,North_Ames,116000.0
1152.0,Average,1953.0,North_Ames,137500.0
950.0,Average,1953.0,North_Ames,130000.0
1790.0,Above_Average,1957.0,North_Ames,180000.0
952.0,Average,1951.0,North_Ames,139000.0
773.0,Average,1953.0,North_Ames,110000.0
1764.0,Average,1957.0,North_Ames,100000.0
1216.0,Average,1947.0,North_Ames,118500.0
1824.0,Average,1957.0,North_Ames,146000.0
869.0,Below_Average,1948.0,Old_Town,89900.0
1159.0,Average,1925.0,Old_Town,114000.0
1558.0,Average,1945.0,North_Ames,140000.0
672.0,Below_Average,1940.0,Old_Town,86900.0
1436.0,Average,1922.0,Old_Town,139000.0
1294.0,Below_Average,1900.0,Old_Town,106250.0
1716.0,Above_Average,1962.0,North_Ames,171000.0
1044.0,Average,1968.0,North_Ames,139000.0
1312.0,Good,1958.0,North_Ames,186000.0
1253.0,Above_Average,1960.0,North_Ames,157000.0
1081.0,Above_Average,1960.0,North_Ames,148000.0
2069.0,Good,1960.0,North_Ames,242000.0
910.0,Average,1953.0,North_Ames,116000.0
876.0,Average,1951.0,North_Ames,94000.0
1048.0,Average,1950.0,North_Ames,98300.0
1507.0,Average,1960.0,North_Ames,127000.0
1256.0,Average,1959.0,North_Ames,159000.0
1027.0,Average,1962.0,North_Ames,125900.0
1269.0,Average,1960.0,North_Ames,155000.0
1320.0,Above_Average,1948.0,North_Ames,138000.0
984.0,Above_Average,1954.0,North_Ames,112500.0
832.0,Above_Average,1954.0,North_Ames,105500.0
1278.0,Above_Average,1954.0,North_Ames,127500.0
1800.0,Average,1961.0,North_Ames,130000.0
1588.0,Average,1955.0,North_Ames,150000.0
825.0,Average,1954.0,North_Ames,109500.0
1796.0,Above_Average,1963.0,North_Ames,140000.0
1611.0,Above_Average,1964.0,North_Ames,167900.0
1117.0,Average,1963.0,North_Ames,136870.0
1133.0,Above_Average,2008.0,Old_Town,143000.0
764.0,Average,1925.0,Old_Town,73000.0
1539.0,Average,1904.0,Old_Town,157500.0
1323.0,Average,1948.0,Old_Town,122600.0
1360.0,Average,1910.0,Old_Town,111000.0
2792.0,Above_Average,1920.0,Old_Town,256000.0
672.0,Average,1940.0,Old_Town,64000.0
1456.0,Above_Average,1915.0,Old_Town,139500.0
1594.0,Below_Average,1910.0,Old_Town,118000.0
2082.0,Good,2003.0,Old_Town,200000.0
1656.0,Below_Average,1940.0,Old_Town,119164.0
1740.0,Average,1920.0,Old_Town,122250.0
1027.0,Good,1920.0,Old_Town,120000.0
1436.0,Above_Average,1940.0,Old_Town,155000.0
899.0,Average,1910.0,Old_Town,78000.0
1080.0,Average,1890.0,Old_Town,95000.0
789.0,Average,1948.0,Old_Town,115000.0
1122.0,Average,1948.0,Old_Town,147000.0
1499.0,Average,1946.0,Old_Town,140000.0
407.0,Poor,1946.0,Old_Town,46500.0
928.0,Average,1957.0,Old_Town,112500.0
901.0,Below_Average,1954.0,Old_Town,107900.0
1588.0,Fair,1949.0,Old_Town,65000.0
3493.0,Good,1880.0,Old_Town,295000.0
1627.0,Average,1900.0,Old_Town,139500.0
1416.0,Average,1915.0,Old_Town,153900.0
1450.0,Good,1920.0,Old_Town,132000.0
1344.0,Average,1916.0,Old_Town,98000.0
1017.0,Average,1900.0,Old_Town,114000.0
2350.0,Average,1920.0,Old_Town,130000.0
2058.0,Above_Average,1917.0,Old_Town,129500.0
1540.0,Average,1905.0,Old_Town,129400.0
1378.0,Good,1928.0,Old_Town,161000.0
1912.0,Above_Average,1905.0,Old_Town,163000.0
1484.0,Above_Average,1914.0,Old_Town,128000.0
2358.0,Very_Good,1872.0,Old_Town,122000.0
1111.0,Good,1926.0,Old_Town,116900.0
2775.0,Very_Excellent,1893.0,Old_Town,325000.0
1086.0,Poor,1920.0,Old_Town,55000.0
2495.0,Good,1890.0,Old_Town,184000.0
984.0,Average,1959.0,Old_Town,110000.0
1795.0,Average,1954.0,Old_Town,131500.0
882.0,Average,1956.0,Old_Town,97000.0
1093.0,Below_Average,1958.0,Old_Town,115500.0
1143.0,Average,1928.0,Brookside,138000.0
1668.0,Good,1945.0,Brookside,108000.0
935.0,Average,1930.0,Brookside,79500.0
1738.0,Average,1935.0,Brookside,153000.0
784.0,Average,1924.0,Brookside,109500.0
1210.0,Average,1941.0,Brookside,124000.0
1290.0,Above_Average,1900.0,Brookside,106900.0
1672.0,Above_Average,1940.0,Brookside,164900.0
949.0,Average,1924.0,Brookside,119000.0
1158.0,Above_Average,1929.0,Brookside,120000.0
1497.0,Above_Average,1937.0,Brookside,157000.0
1342.0,Above_Average,1939.0,Brookside,105000.0
1013.0,Above_Average,1926.0,Brookside,113000.0
1216.0,Average,1920.0,Brookside,115000.0
896.0,Below_Average,1946.0,Brookside,79000.0
1136.0,Below_Average,1929.0,Brookside,123000.0
808.0,Average,1945.0,Brookside,81300.0
1573.0,Average,1930.0,Brookside,162900.0
2009.0,Good,1939.0,Brookside,150000.0
1902.0,Average,1923.0,Old_Town,123500.0
1774.0,Good,1931.0,Old_Town,129900.0
1362.0,Above_Average,1920.0,Brookside,128000.0
520.0,Below_Average,1927.0,Brookside,68500.0
1285.0,Average,1948.0,Brookside,127000.0
1848.0,Above_Average,1923.0,Brookside,207000.0
1820.0,Good,1925.0,Brookside,184000.0
1716.0,Above_Average,1915.0,Brookside,162500.0
1505.0,Average,1940.0,Brookside,145000.0
838.0,Above_Average,1918.0,Brookside,130000.0
1984.0,Above_Average,1910.0,Old_Town,160000.0
1666.0,Very_Good,1925.0,Old_Town,161000.0
1609.0,Above_Average,1910.0,Old_Town,127500.0
768.0,Above_Average,1930.0,Iowa_DOT_and_Rail_Road,93850.0
1536.0,Above_Average,1952.0,Iowa_DOT_and_Rail_Road,136000.0
1969.0,Above_Average,1938.0,Iowa_DOT_and_Rail_Road,141000.0
1308.0,Average,1915.0,Iowa_DOT_and_Rail_Road,120000.0
1040.0,Above_Average,1925.0,Iowa_DOT_and_Rail_Road,127500.0
1236.0,Above_Average,1925.0,Iowa_DOT_and_Rail_Road,127000.0
1406.0,Above_Average,1920.0,Iowa_DOT_and_Rail_Road,89500.0
825.0,Average,1955.0,Old_Town,125000.0
1198.0,Above_Average,1920.0,Old_Town,79900.0
759.0,Average,1912.0,Iowa_DOT_and_Rail_Road,85000.0
1344.0,Fair,1915.0,Iowa_DOT_and_Rail_Road,82375.0
1469.0,Above_Average,1906.0,Iowa_DOT_and_Rail_Road,135000.0
1054.0,Average,1947.0,Sawyer,124000.0
1211.0,Average,1968.0,Sawyer,134000.0
1271.0,Average,1948.0,Sawyer,135000.0
1588.0,Below_Average,1959.0,Clear_Creek,134432.0
1355.0,Average,1940.0,Edwards,127500.0
1075.0,Average,1963.0,Sawyer,148000.0
1040.0,Average,1965.0,Sawyer,129500.0
1096.0,Above_Average,1978.0,Sawyer,157500.0
904.0,Average,1966.0,Sawyer,109900.0
992.0,Average,1967.0,Sawyer,145000.0
894.0,Average,1967.0,Sawyer,130000.0
1034.0,Above_Average,1978.0,Sawyer,153000.0
1073.0,Average,1967.0,Sawyer,120000.0
1126.0,Average,1984.0,Sawyer,152000.0
1258.0,Below_Average,1969.0,Sawyer,108959.0
1140.0,Average,1920.0,Sawyer,95541.0
1006.0,Average,1959.0,Sawyer,80000.0
1228.0,Average,1966.0,Sawyer,149350.0
960.0,Average,1963.0,Sawyer,144900.0
1188.0,Above_Average,1956.0,Sawyer,185000.0
1383.0,Average,1954.0,Sawyer,165000.0
1252.0,Above_Average,1960.0,Clear_Creek,235000.0
1601.0,Average,1958.0,Sawyer,140000.0
672.0,Average,1940.0,Sawyer,108000.0
1721.0,Average,1960.0,Clear_Creek,145000.0
1350.0,Average,1941.0,Sawyer,152400.0
904.0,Average,1970.0,Sawyer,144000.0
1291.0,Above_Average,1996.0,Clear_Creek,173000.0
2022.0,Good,1977.0,Clear_Creek,192000.0
1524.0,Good,1979.0,Clear_Creek,245000.0
1363.0,Good,1954.0,Clear_Creek,241500.0
1663.0,Below_Average,1954.0,Clear_Creek,256000.0
1357.0,Above_Average,1959.0,Edwards,177000.0
1079.0,Good,1948.0,Edwards,125600.0
1094.0,Above_Average,1953.0,Edwards,155000.0
2358.0,Above_Average,1908.0,Clear_Creek,240000.0
1518.0,Average,1940.0,Edwards,260000.0
1674.0,Above_Average,1918.0,Edwards,185000.0
2108.0,Above_Average,1935.0,Edwards,235000.0
1509.0,Average,1956.0,Edwards,159900.0
864.0,Average,1975.0,Edwards,99600.0
1269.0,Above_Average,1962.0,Edwards,134500.0
1367.0,Average,1900.0,Edwards,119000.0
1347.0,Average,1910.0,Edwards,107500.0
1164.0,Average,1950.0,Edwards,125000.0
1096.0,Above_Average,1924.0,Edwards,79000.0
1111.0,Average,1941.0,Edwards,95000.0
2329.0,Good,1990.0,Sawyer_West,262280.0
2814.0,Above_Average,1995.0,Sawyer_West,260000.0
1626.0,Good,1994.0,Sawyer_West,226500.0
2200.0,Good,1993.0,Sawyer_West,225000.0
2037.0,Good,1996.0,Sawyer_West,229000.0
1356.0,Good,2007.0,College_Creek,177439.0
1615.0,Very_Good,2007.0,College_Creek,248500.0
2276.0,Excellent,2008.0,College_Creek,475000.0
1766.0,Excellent,2008.0,College_Creek,395039.0
2097.0,Good,1993.0,Sawyer_West,228000.0
1511.0,Very_Good,1995.0,Sawyer_West,225000.0
1643.0,Above_Average,1966.0,Clear_Creek,195000.0
1688.0,Above_Average,1997.0,Clear_Creek,200000.0
990.0,Average,1994.0,College_Creek,155000.0
1099.0,Average,1995.0,College_Creek,144000.0
990.0,Average,1994.0,College_Creek,145000.0
1418.0,Good,1997.0,College_Creek,226001.0
1771.0,Above_Average,1997.0,College_Creek,215700.0
1652.0,Good,2000.0,College_Creek,207500.0
1790.0,Good,1999.0,College_Creek,193000.0
1724.0,Good,1998.0,College_Creek,188000.0
1479.0,Good,1999.0,College_Creek,191000.0
1494.0,Good,2002.0,College_Creek,221000.0
1792.0,Good,2001.0,College_Creek,231500.0
1823.0,Good,2000.0,College_Creek,235000.0
1786.0,Good,2001.0,College_Creek,223500.0
938.0,Average,1975.0,College_Creek,130250.0
985.0,Average,1977.0,College_Creek,149900.0
1174.0,Average,1978.0,College_Creek,158000.0
1026.0,Above_Average,1978.0,College_Creek,147000.0
1076.0,Average,1975.0,College_Creek,143195.0
1558.0,Average,1975.0,College_Creek,163000.0
924.0,Average,1975.0,College_Creek,110000.0
864.0,Average,1972.0,College_Creek,127000.0
780.0,Average,1972.0,College_Creek,124900.0
1795.0,Very_Good,2002.0,College_Creek,230000.0
2031.0,Very_Good,2002.0,College_Creek,237000.0
1865.0,Good,2000.0,College_Creek,235000.0
2161.0,Good,2001.0,College_Creek,230500.0
1852.0,Very_Good,1999.0,College_Creek,230000.0
2031.0,Good,1998.0,College_Creek,222500.0
2263.0,Very_Good,2001.0,College_Creek,287000.0
1947.0,Excellent,2001.0,College_Creek,274000.0
1786.0,Very_Good,2002.0,College_Creek,300000.0
2290.0,Very_Good,2002.0,College_Creek,255900.0
1768.0,Good,2003.0,College_Creek,224900.0
2327.0,Good,2003.0,College_Creek,240000.0
1640.0,Good,2003.0,College_Creek,183000.0
1764.0,Very_Good,1999.0,College_Creek,207000.0
1908.0,Good,1994.0,College_Creek,210000.0
848.0,Above_Average,2003.0,College_Creek,136500.0
848.0,Above_Average,2004.0,College_Creek,145000.0
1493.0,Above_Average,1997.0,College_Creek,208900.0
1838.0,Above_Average,1997.0,College_Creek,185000.0
1536.0,Good,2002.0,College_Creek,214000.0
1710.0,Good,2003.0,College_Creek,208500.0
1445.0,Good,2004.0,College_Creek,186500.0
1436.0,Good,2004.0,College_Creek,210000.0
1582.0,Good,2004.0,College_Creek,185900.0
1234.0,Very_Good,2007.0,College_Creek,179900.0
1564.0,Good,2007.0,College_Creek,218836.0
1361.0,Good,2007.0,College_Creek,193000.0
1456.0,Good,2005.0,College_Creek,189000.0
848.0,Above_Average,2004.0,College_Creek,149300.0
848.0,Above_Average,2004.0,College_Creek,141000.0
848.0,Above_Average,2004.0,College_Creek,149000.0
848.0,Above_Average,2004.0,College_Creek,144500.0
796.0,Average,1910.0,Edwards,85000.0
2200.0,Average,1900.0,Edwards,145900.0
1092.0,Average,1966.0,Edwards,123000.0
1256.0,Average,1965.0,Edwards,147500.0
1033.0,Average,1976.0,Edwards,165000.0
1127.0,Above_Average,1976.0,Edwards,135000.0
996.0,Average,1940.0,Edwards,108000.0
1181.0,Below_Average,1972.0,Edwards,137500.0
1656.0,Good,2003.0,Edwards,165400.0
1117.0,Above_Average,1977.0,Edwards,147000.0
1398.0,Above_Average,1976.0,Edwards,160500.0
1132.0,Below_Average,2005.0,Edwards,176000.0
3820.0,Average,1959.0,Edwards,284700.0
5642.0,Very_Excellent,2008.0,Edwards,160000.0
1072.0,Above_Average,2005.0,Edwards,148000.0
1152.0,Below_Average,1955.0,Edwards,82000.0
1152.0,Below_Average,1955.0,Edwards,82000.0
1440.0,Below_Average,1955.0,Edwards,118000.0
1152.0,Below_Average,1955.0,Edwards,82500.0
784.0,Below_Average,1955.0,Edwards,91900.0
1053.0,Average,1938.0,Edwards,120000.0
1137.0,Average,1947.0,Edwards,96000.0
930.0,Below_Average,1953.0,Edwards,99000.0
1200.0,Average,1946.0,Edwards,130500.0
1470.0,Below_Average,1954.0,Edwards,135000.0
1393.0,Average,1955.0,Edwards,135500.0
1204.0,Below_Average,1954.0,Edwards,100000.0
1292.0,Below_Average,1923.0,Edwards,108000.0
864.0,Average,1925.0,Edwards,98000.0
864.0,Fair,1914.0,Edwards,67000.0
1716.0,Average,1912.0,South_and_West_of_Iowa_State_University,135900.0
1482.0,Above_Average,1925.0,South_and_West_of_Iowa_State_University,140000.0
2192.0,Average,1939.0,South_and_West_of_Iowa_State_University,179500.0
1694.0,Above_Average,1925.0,South_and_West_of_Iowa_State_University,136500.0
1424.0,Good,1921.0,South_and_West_of_Iowa_State_University,168000.0
1964.0,Average,1911.0,South_and_West_of_Iowa_State_University,130000.0
2601.0,Average,1921.0,South_and_West_of_Iowa_State_University,189000.0
1920.0,Above_Average,1930.0,South_and_West_of_Iowa_State_University,161900.0
1316.0,Above_Average,1926.0,Crawford,145000.0
2555.0,Above_Average,1922.0,Crawford,191000.0
1680.0,Above_Average,1915.0,Crawford,177000.0
1264.0,Above_Average,1914.0,Crawford,147500.0
790.0,Above_Average,1930.0,South_and_West_of_Iowa_State_University,91000.0
1512.0,Very_Good,1925.0,Crawford,231000.0
1639.0,Above_Average,1936.0,South_and_West_of_Iowa_State_University,115000.0
1603.0,Above_Average,1923.0,Crawford,138000.0
1502.0,Good,1931.0,Crawford,149000.0
1660.0,Above_Average,1934.0,Crawford,188700.0
1938.0,Average,1937.0,Crawford,198000.0
1374.0,Average,1938.0,Crawford,110000.0
1091.0,Above_Average,1951.0,Crawford,104000.0
1873.0,Very_Good,1935.0,Crawford,257076.0
3447.0,Very_Good,1935.0,Crawford,381000.0
1954.0,Good,1939.0,Crawford,311500.0
2161.0,Good,1950.0,Crawford,263400.0
1898.0,Average,1956.0,Crawford,236500.0
1640.0,Above_Average,1954.0,Crawford,224000.0
1032.0,Above_Average,1980.0,Blueste,116500.0
1556.0,Above_Average,1980.0,Blueste,151000.0
919.0,Above_Average,1926.0,Iowa_DOT_and_Rail_Road,126000.0
1090.0,Above_Average,1940.0,Iowa_DOT_and_Rail_Road,120000.0
796.0,Below_Average,1922.0,Iowa_DOT_and_Rail_Road,55000.0
816.0,Above_Average,1930.0,Iowa_DOT_and_Rail_Road,120500.0
778.0,Average,1940.0,Iowa_DOT_and_Rail_Road,120500.0
1200.0,Average,1930.0,Iowa_DOT_and_Rail_Road,119000.0
1656.0,Average,1967.0,Iowa_DOT_and_Rail_Road,126000.0
912.0,Average,1930.0,Iowa_DOT_and_Rail_Road,99500.0
1955.0,Average,1958.0,Iowa_DOT_and_Rail_Road,165500.0
733.0,Very_Poor,1952.0,Iowa_DOT_and_Rail_Road,13100.0
1361.0,Below_Average,1895.0,Iowa_DOT_and_Rail_Road,89000.0
1317.0,Below_Average,1920.0,Iowa_DOT_and_Rail_Road,40000.0
1049.0,Below_Average,1910.0,Iowa_DOT_and_Rail_Road,80900.0
894.0,Fair,1935.0,Iowa_DOT_and_Rail_Road,81000.0
864.0,Below_Average,1920.0,Iowa_DOT_and_Rail_Road,65000.0
1652.0,Very_Good,2008.0,Crawford,392500.0
1648.0,Very_Good,2007.0,Crawford,294464.0
1646.0,Good,2004.0,Crawford,250000.0
1646.0,Very_Good,2004.0,Crawford,275000.0
2032.0,Good,1996.0,Mitchell,300000.0
1689.0,Very_Good,2002.0,Mitchell,271000.0
1820.0,Good,1996.0,Mitchell,213000.0
1118.0,Above_Average,1977.0,Mitchell,171000.0
1279.0,Above_Average,1977.0,Mitchell,171500.0
1872.0,Average,1976.0,Mitchell,100000.0
1689.0,Below_Average,1991.0,Mitchell,228500.0
1786.0,Average,1965.0,Timberland,228950.0
1501.0,Good,1986.0,Timberland,241500.0
2898.0,Very_Good,1976.0,Timberland,287000.0
1537.0,Very_Good,2006.0,Timberland,294000.0
1646.0,Very_Good,2007.0,Timberland,293077.0
1780.0,Very_Good,2007.0,Timberland,264966.0
1442.0,Average,2006.0,Timberland,172500.0
1394.0,Average,2006.0,Timberland,167500.0
1612.0,Good,2008.0,Timberland,218689.0
1495.0,Above_Average,1989.0,Timberland,150000.0
1651.0,Above_Average,1986.0,Timberland,184000.0
1256.0,Above_Average,1986.0,Timberland,180000.0
1509.0,Above_Average,1988.0,Timberland,175000.0
1440.0,Very_Good,2003.0,Timberland,232500.0
1675.0,Above_Average,1999.0,Timberland,195000.0
2262.0,Very_Good,2003.0,Timberland,305000.0
1728.0,Very_Good,2007.0,Timberland,298751.0
1964.0,Very_Good,2005.0,Timberland,370000.0
1344.0,Good,1997.0,Mitchell,209200.0
1344.0,Good,1997.0,Mitchell,206300.0
1092.0,Average,2007.0,Mitchell,146000.0
1189.0,Above_Average,1997.0,Mitchell,160500.0
1200.0,Below_Average,1964.0,Mitchell,173000.0
1040.0,Average,1975.0,Meadow_Village,124000.0
1304.0,Average,1976.0,Meadow_Village,115000.0
